acc_id,amount_spent,survival_time
63601,0.05,64.0
63603,0.05,64.0
63606,0.05,64.0
63607,0.0,64.0
63608,0.3130536675453186,9.0
63616,0.08555498719215393,25.0
63619,0.06649148464202881,18.0
63624,0.06495332717895508,32.0
63627,0.0,64.0
63631,0.06341027468442917,29.0
63634,0.05,64.0
63635,0.0,64.0
63636,0.05917593836784363,29.0
63637,0.05,64.0
63639,0.05,64.0
63640,0.0,64.0
63648,0.0,64.0
63654,0.05,64.0
63658,0.05,64.0
63668,0.05,64.0
63671,0.05946915224194527,31.0
63673,0.10813920944929123,20.0
63675,0.31995052099227905,13.0
63678,0.05,64.0
63680,0.05,64.0
63683,0.09926809370517731,15.0
63685,0.05,64.0
63689,0.05,64.0
63691,0.12900316715240479,19.0
63693,0.08240261673927307,33.0
63694,0.0,64.0
63697,0.0,64.0
63700,0.09734784811735153,20.0
63711,0.0,64.0
63713,0.07090280205011368,33.0
63716,0.05,64.0
63717,0.07405086606740952,33.0
63733,0.058570344001054764,31.0
63740,0.08693448454141617,33.0
63742,0.0,64.0
63749,0.06921031326055527,31.0
63750,0.05,64.0
63751,0.05,64.0
63753,0.05,64.0
63763,0.07341023534536362,31.0
63764,0.062893807888031,33.0
63768,0.07703433930873871,35.0
63771,0.06494931876659393,36.0
63776,0.07394815236330032,31.0
63777,0.05,64.0
63778,0.05,64.0
63780,0.0782710611820221,25.0
63781,0.05,64.0
63785,0.05,64.0
63786,0.0,64.0
63787,0.05281727388501167,24.0
63789,0.06755553185939789,35.0
63793,0.05,64.0
63794,0.05,64.0
63801,0.05453670024871826,31.0
63802,0.0,64.0
63809,0.062099285423755646,33.0
63812,0.05,64.0
63821,0.07457558810710907,25.0
63822,0.06345608830451965,30.0
63825,0.05,64.0
63826,0.05,64.0
63827,0.05,64.0
63828,0.05,64.0
63830,0.0,64.0
63837,0.07398860901594162,33.0
63839,0.0,64.0
63840,0.05,64.0
63841,0.05,64.0
63846,0.05,64.0
63847,0.05,64.0
63852,0.05,64.0
63853,0.05,64.0
63857,0.05,64.0
63862,0.05,64.0
63866,0.0,64.0
63871,0.07611938565969467,28.0
63874,0.05,64.0
63879,0.06010964512825012,35.0
63882,0.07905888557434082,31.0
63883,0.0,64.0
63885,0.05,64.0
63888,0.0,64.0
63890,0.06586837768554688,29.0
63907,0.0,64.0
63909,0.0,64.0
63911,0.05,64.0
63920,0.0,64.0
63921,0.05,64.0
63922,0.1365543156862259,21.0
63928,0.07387269288301468,29.0
63929,0.05,64.0
63939,0.06211770698428154,33.0
63941,0.05,64.0
63942,0.05,64.0
63943,0.05,64.0
63946,0.05,64.0
63949,0.05,64.0
63952,0.05,64.0
63955,0.05,64.0
63958,0.05,64.0
63960,0.05,64.0
63964,0.05,64.0
63966,0.07941742986440659,36.0
63972,0.0,64.0
63973,0.05,64.0
63974,0.0,64.0
63976,0.06974682956933975,32.0
63979,0.05,64.0
63981,0.05,64.0
63983,0.0560251846909523,31.0
63984,0.0,64.0
63987,0.0716399997472763,33.0
63990,0.05,64.0
63996,0.14608284831047058,25.0
64000,0.0,64.0
64001,0.0,64.0
64006,0.0,64.0
64007,0.05,64.0
64015,0.05,64.0
64018,0.0,64.0
64019,0.05,64.0
64020,0.05,64.0
64023,0.06820332258939743,32.0
64024,0.05,64.0
64029,0.0,64.0
64033,0.0,64.0
64036,0.0,64.0
64039,0.07312005758285522,28.0
64041,0.05,64.0
64044,0.05,64.0
64045,0.05,64.0
64051,0.05,64.0
64054,0.05,64.0
64058,0.05,64.0
64060,0.0,64.0
64065,0.0,64.0
64068,0.05453914403915405,33.0
64069,0.05,64.0
64085,0.05,64.0
64086,0.05,64.0
64089,0.0723266676068306,24.0
64093,0.05,64.0
64094,0.05,64.0
64100,0.0,64.0
64104,0.05,64.0
64110,0.08341369777917862,31.0
64111,0.11576886475086212,16.0
64117,0.12811517715454102,21.0
64119,0.05,64.0
64123,0.07452268153429031,30.0
64130,0.07171688228845596,31.0
64131,0.05,64.0
64132,0.0636684000492096,32.0
64133,0.061175864189863205,30.0
64134,0.0,64.0
64145,0.48147693276405334,18.0
64146,0.05,64.0
64151,0.07954124361276627,31.0
64152,0.05,64.0
64155,0.09620946645736694,21.0
64156,0.067952461540699,34.0
64162,0.05,64.0
64163,0.06488732993602753,29.0
64167,0.05,64.0
64172,0.0,64.0
64175,0.0778701975941658,35.0
64184,0.05,64.0
64186,0.0,64.0
64187,0.0,64.0
64188,0.05,64.0
64189,0.0,64.0
64190,0.05,64.0
64191,0.0,64.0
64192,0.05,64.0
64194,0.05,64.0
64199,0.0,64.0
64200,0.0,64.0
64201,0.05,64.0
64202,0.08222305029630661,34.0
64209,0.05,64.0
64212,0.08592205494642258,26.0
64214,0.05,64.0
64215,0.04696451500058174,30.0
64219,0.0,64.0
64220,0.05,64.0
64221,0.05,64.0
64225,0.05,64.0
64228,0.08227744698524475,31.0
64229,0.07595004886388779,35.0
64230,0.06480333209037781,32.0
64237,0.08099860697984695,34.0
64238,0.06930302828550339,32.0
64239,0.06330952048301697,27.0
64241,0.09206992387771606,23.0
64242,0.0,64.0
64247,0.05,64.0
64250,0.05,64.0
64252,0.06938359141349792,28.0
64255,0.05,64.0
64257,0.0,64.0
64261,0.0,64.0
64263,0.19420728087425232,19.0
64285,0.05,64.0
64289,0.05,64.0
64290,0.05,64.0
64294,0.05,64.0
64299,0.05,64.0
64301,0.0,64.0
64303,0.0,64.0
64304,0.0,64.0
64308,0.05,64.0
64309,0.05,64.0
64316,0.06924823671579361,36.0
64319,0.05,64.0
64323,0.05,64.0
64324,0.05,64.0
64325,0.05,64.0
64327,0.0,64.0
64329,0.07553234696388245,32.0
64330,0.08640331029891968,36.0
64335,0.08260699361562729,32.0
64341,0.05,64.0
64342,0.07028898596763611,36.0
64343,0.05,64.0
64344,0.07879408448934555,26.0
64346,0.05,64.0
64348,0.08130599558353424,38.0
64352,0.06821446120738983,30.0
64354,0.08175422251224518,26.0
64356,0.05,64.0
64362,0.05,64.0
64365,0.05,64.0
64372,0.0,64.0
64374,0.0,64.0
64375,0.05,64.0
64377,0.07447731494903564,31.0
64379,0.041907597333192825,28.0
64385,0.05,64.0
64386,0.06137582287192345,31.0
64392,0.05,64.0
64393,0.068355992436409,23.0
64397,0.05,64.0
64398,0.08643584698438644,31.0
64400,0.08439993113279343,31.0
64406,0.0,64.0
64413,0.05,64.0
64415,0.06475351005792618,34.0
64416,0.05,64.0
64420,0.12058612704277039,23.0
64424,0.05,64.0
64430,0.05,64.0
64432,0.09868666529655457,18.0
64435,0.05,64.0
64441,0.05,64.0
64444,0.05694776400923729,30.0
64446,0.0702938660979271,29.0
64447,0.0,64.0
64454,0.0,64.0
64458,0.05,64.0
64461,0.08454132825136185,27.0
64467,0.05,64.0
64468,0.0,64.0
64474,0.18903565406799316,15.0
64478,0.05,64.0
64479,0.0,64.0
64482,0.05,64.0
64490,0.061637889593839645,30.0
64497,0.07438740879297256,24.0
64502,0.0,64.0
64510,0.05,64.0
64513,0.0,64.0
64514,0.05,64.0
64516,0.05,64.0
64518,0.05,64.0
64520,0.0584041103720665,23.0
64523,0.05,64.0
64530,0.05,64.0
64533,0.05,64.0
64534,0.0,64.0
64536,0.05,64.0
64537,0.08560027927160263,29.0
64539,0.08061818033456802,21.0
64545,0.0,64.0
64547,0.0,64.0
64548,0.05,64.0
64555,0.10905615985393524,23.0
64559,0.05,64.0
64561,0.05,64.0
64562,0.05,64.0
64564,0.07199391722679138,37.0
64569,0.07698168605566025,34.0
64571,0.07562077045440674,32.0
64576,0.05,64.0
64579,0.05,64.0
64594,0.0,64.0
64598,0.0,64.0
64599,0.05,64.0
64600,0.0808020830154419,37.0
64609,0.0,64.0
64610,0.07021023333072662,37.0
64613,0.05,64.0
64616,0.0,64.0
64619,0.10738290846347809,17.0
64620,0.05,64.0
64622,0.05,64.0
64626,0.08302750438451767,33.0
64629,0.08623681962490082,34.0
64632,0.05,64.0
64643,0.05,64.0
64647,0.05,64.0
64649,0.09150322526693344,33.0
64652,0.10724116861820221,17.0
64659,0.05,64.0
64660,0.05,64.0
64661,0.05,64.0
64666,0.101821668446064,27.0
64668,0.0,64.0
64670,0.0,64.0
64683,0.05,64.0
64688,0.05,64.0
64690,0.0,64.0
64691,0.07159314304590225,32.0
64695,0.0,64.0
64696,0.07527076452970505,26.0
64699,0.0,64.0
64700,0.05,64.0
64702,0.08269105851650238,31.0
64708,0.05060786381363869,36.0
64712,0.0,64.0
64721,0.0,64.0
64722,0.0,64.0
64724,0.05,64.0
64725,0.05,64.0
64735,0.0,64.0
64737,0.05,64.0
64738,0.05,64.0
64739,0.05,64.0
64743,0.06813114881515503,32.0
64749,0.07608860731124878,34.0
64750,0.05,64.0
64751,0.07332829385995865,31.0
64755,0.05,64.0
64756,0.05,64.0
64766,0.0,64.0
64771,0.07280134409666061,17.0
64772,0.07646646350622177,38.0
64774,0.05,64.0
64779,0.08155916631221771,37.0
64781,0.05,64.0
64785,0.05,64.0
64786,0.05,64.0
64789,0.0,64.0
64790,0.0,64.0
64793,0.05,64.0
64794,0.05,64.0
64796,0.05,64.0
64801,0.05,64.0
64808,0.05,64.0
64813,0.0,64.0
64816,0.05,64.0
64820,0.09088912606239319,37.0
64822,0.0895894467830658,37.0
64824,0.05,64.0
64825,0.0,64.0
64830,0.05,64.0
64831,0.06616222858428955,29.0
64832,0.05,64.0
64833,0.05,64.0
64839,0.0,64.0
64843,0.05,64.0
64844,0.05,64.0
64849,0.0,64.0
64852,0.05,64.0
64855,0.08841829746961594,32.0
64863,0.05,64.0
64865,0.0,64.0
64867,0.05,64.0
64875,0.0665302723646164,29.0
64877,0.05513836070895195,30.0
64878,0.05,64.0
64879,0.37426406145095825,11.0
64880,0.0,64.0
64883,0.05,64.0
64887,0.05,64.0
64888,0.05,64.0
64898,0.0,64.0
64902,0.0,64.0
64903,0.05,64.0
64907,0.0589347667992115,36.0
64911,0.05,64.0
64912,0.05,64.0
64913,0.0803542286157608,25.0
64914,0.0,64.0
64915,0.09593869745731354,29.0
64922,0.05,64.0
64923,0.0,64.0
64924,0.0694567933678627,31.0
64929,0.05,64.0
64930,0.05,64.0
64931,0.05,64.0
64932,0.05,64.0
64938,0.05,64.0
64939,0.28493037819862366,13.0
64941,0.06577539443969727,33.0
64942,0.0,64.0
64944,0.0,64.0
64947,0.06346026062965393,33.0
64949,0.05,64.0
64950,0.08214796334505081,33.0
64952,0.05,64.0
64953,0.07631529122591019,33.0
64958,0.0,64.0
64960,0.08056578040122986,32.0
64963,0.05,64.0
64966,0.05,64.0
64967,0.08167848736047745,29.0
64968,0.0,64.0
64972,0.1294838935136795,16.0
64974,0.0,64.0
64978,0.0,64.0
64981,0.0,64.0
64982,0.07710379362106323,34.0
64985,0.10817902535200119,20.0
64992,0.05,64.0
64993,0.0,64.0
64998,0.0,64.0
65004,0.05,64.0
65005,0.05,64.0
65007,0.09629581868648529,32.0
65013,0.0,64.0
65019,0.0,64.0
65020,0.07952387630939484,32.0
65023,0.05,64.0
65024,0.0,64.0
65026,0.07761874049901962,33.0
65029,0.05,64.0
65032,0.08197717368602753,29.0
65041,0.05,64.0
65043,0.0,64.0
65046,0.05,64.0
65047,0.05,64.0
65053,0.05,64.0
65058,0.05,64.0
65059,0.05,64.0
65062,0.05,64.0
65064,0.0,64.0
65066,0.05,64.0
65070,0.05111115425825119,32.0
65073,0.06846737861633301,33.0
65080,0.0,64.0
65083,0.05,64.0
65089,0.05,64.0
65094,0.0,64.0
65096,0.08643738925457001,24.0
65097,0.0,64.0
65099,0.0,64.0
65100,0.05,64.0
65103,0.07876607775688171,18.0
65104,0.08726292103528976,35.0
65105,0.05,64.0
65110,0.05,64.0
65112,0.05,64.0
65116,0.10957637429237366,17.0
65119,0.05,64.0
65122,0.0,64.0
65126,0.05,64.0
65127,0.0,64.0
65128,0.05,64.0
65130,0.05,64.0
65134,0.06460810452699661,30.0
65137,0.20560462772846222,29.0
65144,0.08117244392633438,21.0
65145,0.05,64.0
65146,0.05,64.0
65147,0.05983875319361687,35.0
65149,0.06400445103645325,35.0
65150,0.0,64.0
65157,0.05,64.0
65160,0.05,64.0
65162,0.05,64.0
65166,0.0844121053814888,32.0
65169,0.0,64.0
65174,0.05,64.0
65181,0.0,64.0
65182,0.05,64.0
65183,0.05,64.0
65186,0.061546534299850464,31.0
65187,0.0,64.0
65189,0.05,64.0
65192,0.06890668720006943,35.0
65193,0.0,64.0
65203,0.0,64.0
65205,0.07721196115016937,32.0
65208,0.0,64.0
65210,0.05,64.0
65214,0.05,64.0
65215,0.0,64.0
65218,0.05,64.0
65219,0.0,64.0
65223,0.0743243396282196,33.0
65226,0.05,64.0
65227,0.0,64.0
65231,0.05,64.0
65234,0.08068492263555527,35.0
65238,0.05,64.0
65244,0.05,64.0
65254,0.05,64.0
65262,0.05,64.0
65264,0.0795966386795044,26.0
65273,0.05,64.0
65274,0.08113034069538116,37.0
65279,0.05,64.0
65288,0.0,64.0
65289,0.05,64.0
65296,0.05,64.0
65300,0.05,64.0
65302,0.1218966394662857,26.0
65303,0.08365107327699661,34.0
65305,0.05,64.0
65309,0.05,64.0
65310,0.05,64.0
65314,0.10024455189704895,18.0
65318,0.05,64.0
65319,0.10060211271047592,23.0
65323,0.05,64.0
65325,0.0,64.0
65326,0.0,64.0
65328,0.05,64.0
65331,0.08003059774637222,30.0
65339,0.05,64.0
65342,0.05,64.0
65345,0.0,64.0
65346,0.0,64.0
65347,0.0759061872959137,32.0
65349,0.05,64.0
65350,0.07431846857070923,31.0
65351,0.08497119694948196,25.0
65353,0.0,64.0
65354,0.05,64.0
65364,0.07993869483470917,20.0
65370,0.0,64.0
65373,0.05,64.0
65374,0.05,64.0
65376,0.05,64.0
65377,0.05,64.0
65378,0.05,64.0
65385,0.05,64.0
65386,0.0,64.0
65387,0.0,64.0
65392,0.0,64.0
65393,0.05,64.0
65399,0.05,64.0
65400,0.05,64.0
65401,0.05,64.0
65406,0.05,64.0
65407,0.08210016787052155,22.0
65409,0.0777345821261406,36.0
65415,0.05,64.0
65418,0.0,64.0
65420,0.05,64.0
65421,0.05,64.0
65423,0.0663774386048317,22.0
65424,0.05,64.0
65427,0.0,64.0
65433,0.06706669926643372,31.0
65435,0.0,64.0
65437,0.05,64.0
65440,0.05,64.0
65444,0.12380917370319366,18.0
65446,0.05,64.0
65448,0.10340210050344467,31.0
65457,0.0,64.0
65460,0.07948406785726547,33.0
65462,0.05,64.0
65463,0.0,64.0
65468,0.05,64.0
65472,0.0,64.0
65474,0.0,64.0
65479,0.05,64.0
65484,0.1713041067123413,36.0
65487,0.0,64.0
65491,0.05,64.0
65492,0.07679428160190582,26.0
65493,0.0,64.0
65496,0.0,64.0
65500,0.05,64.0
65502,0.05,64.0
65504,0.05,64.0
65507,0.05,64.0
65509,0.05,64.0
65510,0.06708339601755142,30.0
65512,0.17594516277313232,23.0
65513,0.05,64.0
65517,0.05,64.0
65526,0.05,64.0
65531,0.0,64.0
65533,0.0,64.0
65540,0.0,64.0
65542,0.0,64.0
65544,0.05,64.0
65546,0.07588722556829453,34.0
65548,0.05,64.0
65549,0.05,64.0
65552,0.38660040497779846,12.0
65553,0.05,64.0
65564,0.09334111958742142,35.0
65567,0.0,64.0
65568,0.05,64.0
65570,0.0694413110613823,23.0
65577,0.08308972418308258,17.0
65578,0.05,64.0
65580,0.07280134409666061,18.0
65591,0.05,64.0
65597,0.05,64.0
65599,0.05,64.0
65601,0.0,64.0
65602,0.05,64.0
65608,0.05,64.0
65609,0.05,64.0
65614,0.05,64.0
65616,0.05,64.0
65622,0.05,64.0
65624,0.05,64.0
65627,0.05,64.0
65628,0.05,64.0
65632,0.07967723906040192,34.0
65636,0.05,64.0
65645,0.07363251596689224,34.0
65654,0.08318544179201126,32.0
65658,0.05859023332595825,32.0
65659,0.08235050737857819,30.0
65660,0.08497119694948196,25.0
65661,0.05,64.0
65662,0.06850187480449677,31.0
65674,0.05,64.0
65676,0.06912701576948166,32.0
65682,0.05,64.0
65684,0.05,64.0
65686,0.06864339113235474,32.0
65687,0.05,64.0
65690,0.0,64.0
65691,0.07732891291379929,34.0
65693,0.0845574364066124,38.0
65700,0.0,64.0
65703,0.0,64.0
65705,0.11299749463796616,7.0
65706,0.0,64.0
65708,0.0,64.0
65709,0.05,64.0
65712,0.07933642715215683,31.0
65718,0.0,64.0
65721,0.05,64.0
65724,0.05,64.0
65730,0.05,64.0
65732,0.05,64.0
65733,0.05,64.0
65738,0.0,64.0
65740,0.12788407504558563,18.0
65741,0.0,64.0
65745,0.05,64.0
65746,0.07159487158060074,23.0
65749,0.08268681913614273,34.0
65756,0.05,64.0
65757,0.2369464933872223,12.0
65759,0.0,64.0
65765,0.05,64.0
65784,0.0,64.0
65785,0.0766110047698021,33.0
65786,0.0,64.0
65788,0.0,64.0
65791,0.05,64.0
65793,0.0,64.0
65795,0.2895044982433319,13.0
65798,0.05,64.0
65803,0.05,64.0
65804,0.0717044398188591,34.0
65807,0.0688386857509613,33.0
65809,0.0,64.0
65811,0.07178129255771637,29.0
65818,0.0,64.0
65820,0.0,64.0
65823,0.05,64.0
65824,0.08045093715190887,32.0
65827,0.05,64.0
65828,0.05,64.0
65829,0.05,64.0
65830,0.05,64.0
65831,0.07813908159732819,36.0
65839,0.0,64.0
65843,0.0,64.0
65846,0.05,64.0
65847,0.0,64.0
65848,0.05,64.0
65849,0.05,64.0
65852,0.05,64.0
65858,0.0,64.0
65860,0.0,64.0
65863,0.11155978590250015,30.0
65864,0.4634374976158142,13.0
65867,0.05,64.0
65869,0.0811392217874527,34.0
65871,0.40173473954200745,12.0
65879,0.05,64.0
65881,0.05,64.0
65886,0.05,64.0
65887,0.06427586823701859,33.0
65890,0.05,64.0
65895,0.08067870885133743,26.0
65900,0.05,64.0
65904,0.0,64.0
65906,0.0,64.0
65909,0.0,64.0
65911,0.05,64.0
65912,0.05,64.0
65913,0.05,64.0
65917,0.05,64.0
65918,0.06278256326913834,31.0
65922,0.0,64.0
65923,0.0,64.0
65927,0.08249329030513763,29.0
65930,0.08549293875694275,24.0
65931,0.05,64.0
65939,0.05,64.0
65942,0.05,64.0
65943,0.05,64.0
65944,0.0665300190448761,33.0
65945,0.05,64.0
65946,0.05,64.0
65948,0.05,64.0
65949,0.09520085901021957,27.0
65953,0.05781184136867523,32.0
65962,0.05,64.0
65965,0.09356977045536041,34.0
65972,0.05,64.0
65975,0.08179781585931778,33.0
65978,0.05,64.0
65980,0.05,64.0
65981,0.05,64.0
65984,0.08223414421081543,23.0
65993,0.05,64.0
65995,0.05,64.0
65999,0.05,64.0
66000,0.05,64.0
66001,0.08237230777740479,18.0
66002,0.14177252352237701,19.0
66003,0.0,64.0
66012,0.05,64.0
66013,0.4381568729877472,14.0
66014,0.08110790699720383,31.0
66020,0.0,64.0
66023,0.0,64.0
66025,0.05,64.0
66032,0.05,64.0
66034,0.05,64.0
66039,0.08827851712703705,36.0
66040,0.05,64.0
66041,0.05,64.0
66043,0.05,64.0
66047,0.04660045728087425,32.0
66048,0.05557959899306297,36.0
66050,0.05,64.0
66052,0.05,64.0
66053,0.05356860160827637,22.0
66054,0.05,64.0
66062,0.05,64.0
66064,0.07721196115016937,32.0
66066,0.0,64.0
66067,0.05,64.0
66078,0.05,64.0
66084,0.05,64.0
66102,0.07447278499603271,34.0
66104,0.07768169045448303,37.0
66106,0.0856926366686821,35.0
66113,0.05,64.0
66114,0.05,64.0
66118,0.13453541696071625,21.0
66119,0.05,64.0
66123,0.05,64.0
66128,0.10339586436748505,22.0
66131,0.05,64.0
66135,0.0,64.0
66142,0.05,64.0
66148,0.0,64.0
66156,0.06451275199651718,32.0
66158,0.05,64.0
66163,0.0,64.0
66165,0.05,64.0
66168,0.0,64.0
66170,0.07550632953643799,18.0
66174,0.05,64.0
66176,0.0,64.0
66179,0.08628342300653458,31.0
66180,0.0,64.0
66183,0.055394429713487625,32.0
66186,0.05,64.0
66188,0.0,64.0
66190,0.05,64.0
66195,0.05,64.0
66196,0.07266423106193542,33.0
66197,0.0,64.0
66200,0.0,64.0
66204,0.05,64.0
66207,0.11434337496757507,16.0
66208,0.05,64.0
66209,0.05,64.0
66210,0.0,64.0
66215,0.068341925740242,29.0
66220,0.0,64.0
66236,0.09333604574203491,30.0
66240,0.08284177631139755,33.0
66242,0.0,64.0
66246,0.05,64.0
66248,0.06624855101108551,33.0
66252,0.07985693961381912,23.0
66262,0.05,64.0
66267,0.0,64.0
66271,0.05,64.0
66272,0.05,64.0
66273,0.07727137207984924,31.0
66274,0.05,64.0
66281,0.05,64.0
66282,0.0,64.0
66284,0.08627961575984955,22.0
66286,0.0625782161951065,34.0
66288,0.11375793814659119,38.0
66289,0.05,64.0
66293,0.05,64.0
66297,0.0,64.0
66298,0.0,64.0
66299,0.05,64.0
66303,0.0,64.0
66306,0.0,64.0
66308,0.05,64.0
66309,0.069652259349823,31.0
66322,0.05,64.0
66324,0.05,64.0
66328,0.07509896904230118,32.0
66333,0.0,64.0
66334,0.07020875811576843,32.0
66335,0.0,64.0
66336,0.05,64.0
66345,0.08646032959222794,35.0
66348,0.0,64.0
66350,0.14844003319740295,20.0
66352,0.12604549527168274,23.0
66354,0.05,64.0
66355,0.05,64.0
66359,0.0,64.0
66360,0.05,64.0
66363,0.05,64.0
66370,0.05,64.0
66374,0.05,64.0
66376,0.05,64.0
66377,0.05,64.0
66383,0.05,64.0
66385,0.4295900762081146,12.0
66388,0.4657849073410034,12.0
66389,0.05,64.0
66390,0.05,64.0
66393,0.0,64.0
66395,0.0,64.0
66401,0.0,64.0
66402,0.08195925503969193,33.0
66405,0.05,64.0
66416,0.0719657763838768,30.0
66417,0.05,64.0
66420,0.05,64.0
66422,0.05,64.0
66426,0.0,64.0
66427,0.05,64.0
66429,0.07474899291992188,33.0
66436,0.05,64.0
66437,0.07265535742044449,26.0
66441,0.08265961706638336,30.0
66449,0.05,64.0
66454,0.05,64.0
66455,0.075954869389534,33.0
66456,0.05,64.0
66459,0.05,64.0
66465,0.05,64.0
66466,0.05,64.0
66468,0.05,64.0
66470,0.05,64.0
66472,0.0,64.0
66482,0.05,64.0
66483,0.0,64.0
66485,0.06543786078691483,34.0
66494,0.0694413110613823,25.0
66495,0.0825434997677803,32.0
66496,0.05,64.0
66498,0.05,64.0
66502,0.05,64.0
66503,0.05,64.0
66504,0.05,64.0
66507,0.0,64.0
66508,0.0651027262210846,36.0
66511,0.0,64.0
66514,0.07561061531305313,30.0
66520,0.07202508300542831,26.0
66535,0.05,64.0
66538,0.0881137028336525,22.0
66539,0.05,64.0
66540,0.0,64.0
66544,0.07937107235193253,31.0
66549,0.05,64.0
66550,0.07113328576087952,29.0
66554,0.05,64.0
66555,0.0607113391160965,30.0
66556,0.05,64.0
66562,0.05,64.0
66568,0.07134479284286499,35.0
66569,0.0990719199180603,20.0
66570,0.0,64.0
66573,0.05,64.0
66575,0.05,64.0
66576,0.08559905737638474,30.0
66577,0.06367029249668121,32.0
66578,0.05,64.0
66582,0.13240192830562592,20.0
66583,0.0,64.0
66605,0.05,64.0
66606,0.05,64.0
66615,0.06570080667734146,32.0
66616,0.05,64.0
66621,0.05,64.0
66623,0.0,64.0
66626,0.0,64.0
66630,0.05,64.0
66631,0.09654335677623749,20.0
66632,0.05,64.0
66635,0.05,64.0
66653,0.06836038827896118,29.0
66655,0.05,64.0
66658,0.05,64.0
66663,0.05,64.0
66669,0.0,64.0
66675,0.0,64.0
66676,0.0,64.0
66678,0.10213913768529892,16.0
66679,0.05,64.0
66681,0.05,64.0
66684,0.05,64.0
66689,0.0,64.0
66690,0.0,64.0
66692,0.06536693871021271,34.0
66698,0.05,64.0
66699,0.0805351659655571,32.0
66701,0.0,64.0
66702,0.0719657763838768,34.0
66703,0.05,64.0
66705,0.05,64.0
66706,0.07148686796426773,33.0
66707,0.05,64.0
66709,0.0,64.0
66712,0.05,64.0
66714,0.07933642715215683,32.0
66715,0.0,64.0
66717,0.05,64.0
66718,0.05,64.0
66722,0.08314979076385498,29.0
66723,0.05,64.0
66724,0.0,64.0
66726,0.08005882054567337,32.0
66729,0.05,64.0
66736,0.44667157530784607,12.0
66737,0.05,64.0
66747,0.06243190914392471,28.0
66750,0.05,64.0
66753,0.06507879495620728,30.0
66754,0.06997822225093842,24.0
66757,0.44667157530784607,12.0
66760,0.05,64.0
66764,0.05,64.0
66766,0.05,64.0
66770,0.09725050628185272,21.0
66780,0.05,64.0
66782,0.06060417741537094,28.0
66791,0.05,64.0
66798,0.05,64.0
66801,0.05,64.0
66802,0.05,64.0
66804,0.05,64.0
66811,0.05,64.0
66812,0.05,64.0
66813,0.0,64.0
66815,0.05894928425550461,32.0
66817,0.06585842370986938,34.0
66827,0.05,64.0
66833,0.11126916110515594,29.0
66836,0.05,64.0
66841,0.1273297816514969,14.0
66842,0.05,64.0
66845,0.07091046124696732,33.0
66848,0.05,64.0
66851,0.06453341245651245,33.0
66857,0.0,64.0
66861,0.05,64.0
66866,0.15081551671028137,23.0
66872,0.05,64.0
66875,0.05316165089607239,31.0
66876,0.085409976541996,24.0
66879,0.08336912095546722,20.0
66886,0.05,64.0
66887,0.05,64.0
66889,0.06279665231704712,31.0
66891,0.061567362397909164,30.0
66893,0.05,64.0
66898,0.05,64.0
66900,0.0,64.0
66901,0.05,64.0
66902,0.0,64.0
66909,0.05,64.0
66912,0.05,64.0
66914,0.05,64.0
66917,0.08305951952934265,34.0
66924,0.05,64.0
66927,0.05,64.0
66928,0.0,64.0
66932,0.11439354717731476,20.0
66934,0.06774906814098358,35.0
66943,0.0,64.0
66947,0.11480532586574554,24.0
66948,0.05,64.0
66950,0.05,64.0
66956,0.0,64.0
66959,0.05,64.0
66960,0.05,64.0
66962,0.05,64.0
66965,0.05,64.0
66968,0.05,64.0
66969,0.0,64.0
66972,0.05,64.0
66973,0.05,64.0
66976,0.0,64.0
66978,0.07865610718727112,29.0
66982,0.05,64.0
66983,0.06854311376810074,30.0
66992,0.05,64.0
66997,0.0761926993727684,29.0
67000,0.05,64.0
67001,0.05,64.0
67010,0.07974538952112198,36.0
67013,0.05,64.0
67016,0.0,64.0
67021,0.08094488084316254,33.0
67023,0.07743194699287415,25.0
67024,0.12224102020263672,24.0
67025,0.05,64.0
67033,0.05,64.0
67040,0.05,64.0
67041,0.04508370906114578,34.0
67044,0.0,64.0
67045,0.052310872822999954,36.0
67055,0.05,64.0
67057,0.05,64.0
67058,0.05,64.0
67059,0.05,64.0
67060,0.05,64.0
67061,0.0,64.0
67066,0.05,64.0
67068,0.0,64.0
67074,0.05,64.0
67080,0.0916406437754631,34.0
67082,0.0,64.0
67083,0.05,64.0
67087,0.06279665231704712,31.0
67090,0.0,64.0
67099,0.05,64.0
67104,0.08731232583522797,32.0
67110,0.0,64.0
67115,0.05,64.0
67120,0.0759013369679451,25.0
67128,0.05,64.0
67129,0.05,64.0
67134,0.05,64.0
67135,0.0,64.0
67138,0.07354273647069931,34.0
67144,0.05,64.0
67147,0.0759783610701561,34.0
67150,0.05,64.0
67152,0.05,64.0
67155,0.05,64.0
67157,0.05,64.0
67158,0.05691734701395035,30.0
67159,0.0,64.0
67163,0.06373085081577301,29.0
67173,0.05,64.0
67174,0.05,64.0
67176,0.0,64.0
67177,0.05,64.0
67180,0.05,64.0
67181,0.07522783428430557,34.0
67185,0.05,64.0
67188,0.07016349583864212,35.0
67190,0.07261237502098083,28.0
67192,0.07478079199790955,33.0
67200,0.05,64.0
67201,0.05,64.0
67202,0.05,64.0
67209,0.05,64.0
67210,0.07130148261785507,30.0
67211,0.06960266083478928,31.0
67214,0.05,64.0
67217,0.05,64.0
67219,0.05,64.0
67222,0.05984893813729286,32.0
67223,0.05,64.0
67225,0.05,64.0
